,,Edifícios de habitação familiar clássica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Onde há mais e menos moradias ou prédios de apartamentos?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Edifício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territórios,,Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Município,Abrantes,2014," 20,457"
Município,Abrantes,2015," 20,473"
Município,Abrantes,2016," 20,480"
Município,Abrantes,2017," 20,492"
Município,Abrantes,2018," 20,505"
Município,Abrantes,2019," 20,517"
Município,Abrantes,2020," 20,528"
Município,Alcanena,2010," 6,693"
Município,Alcanena,2011," 6,712"
Município,Alcanena,2012," 6,730"
Município,Alcanena,2013," 6,737"
Município,Alcanena,2014," 6,742"
Município,Alcanena,2015," 6,745"
Município,Alcanena,2016," 6,750"
Município,Alcanena,2017," 6,755"
Município,Alcanena,2018," 6,764"
Município,Alcanena,2019," 6,768"
Município,Alcanena,2020," 6,769"
Município,Constância,2010," 1,849"
Município,Constância,2011," 1,854"
Município,Constância,2012," 1,861"
Município,Constância,2013," 1,862"
Município,Constância,2014," 1,866"
Município,Constância,2015," 1,867"
Município,Constância,2016," 1,870"
Município,Constância,2017," 1,871"
Município,Constância,2018," 1,872"
Município,Constância,2019," 1,873"
Município,Constância,2020," 1,874"
Município,Entroncamento,2010," 4,160"
Município,Entroncamento,2011," 4,181"
Município,Entroncamento,2012," 4,196"
Município,Entroncamento,2013," 4,201"
Município,Entroncamento,2014," 4,208"
Município,Entroncamento,2015," 4,218"
Município,Entroncamento,2016," 4,226"
Município,Entroncamento,2017," 4,231"
Município,Entroncamento,2018," 4,240"
Município,Entroncamento,2019," 4,248"
Município,Entroncamento,2020," 4,259"
Município,Ferreira do Zêzere,2010," 6,928"
Município,Ferreira do Zêzere,2011," 6,956"
Município,Ferreira do Zêzere,2012," 6,971"
Município,Ferreira do Zêzere,2013," 6,976"
Município,Ferreira do Zêzere,2014," 6,986"
Município,Ferreira do Zêzere,2015," 6,993"
Município,Ferreira do Zêzere,2016," 6,997"
Município,Ferreira do Zêzere,2017," 7,001"
Município,Ferreira do Zêzere,2018," 7,011"
Município,Ferreira do Zêzere,2019," 7,018"
Município,Ferreira do Zêzere,2020," 7,022"
Município,Mação,2010," 6,644"
Município,Mação,2011," 6,658"
Município,Mação,2012," 6,668"
Município,Mação,2013," 6,676"
Município,Mação,2014," 6,685"
Município,Mação,2015," 6,693"
Município,Mação,2016," 6,697"
Município,Mação,2017," 6,703"
Município,Mação,2018," 6,708"
Município,Mação,2019," 6,713"
Município,Mação,2020," 6,718"
Município,Ourém,2010," 23,690"
Município,Ourém,2011," 23,786"
Município,Ourém,2012," 23,877"
Município,Ourém,2013," 23,928"
Município,Ourém,2014," 23,957"
Município,Ourém,2015," 23,994"
Município,Ourém,2016," 24,034"
Município,Ourém,2017," 24,072"
Município,Ourém,2018," 24,117"
Município,Ourém,2019," 24,163"
Município,Ourém,2020," 24,216"
Município,Sardoal,2010," 2,807"
Município,Sardoal,2011," 2,826"
Município,Sardoal,2012," 2,842"
Município,Sardoal,2013," 2,850"
Município,Sardoal,2014," 2,850"
Município,Sardoal,2015," 2,852"
Município,Sardoal,2016," 2,854"
Município,Sardoal,2017," 2,856"
Município,Sardoal,2018," 2,861"
Município,Sardoal,2019," 2,862"
Município,Sardoal,2020," 2,866"
Município,Sertã,2010," 10,693"
Município,Sertã,2011," 10,777"
Município,Sertã,2012," 10,816"
Município,Sertã,2013," 10,850"
Município,Sertã,2014," 10,865"
Município,Sertã,2015," 10,880"
Município,Sertã,2016," 10,888"
Município,Sertã,2017," 10,892"
Município,Sertã,2018," 10,899"
Município,Sertã,2019," 10,913"
Município,Sertã,2020," 10,918"
Município,Tomar,2010," 20,717"
Município,Tomar,2011," 20,786"
Município,Tomar,2012," 20,825"
Município,Tomar,2013," 20,850"
Município,Tomar,2014," 20,866"
Município,Tomar,2015," 20,872"
Município,Tomar,2016," 20,881"
Município,Tomar,2017," 20,891"
Município,Tomar,2018," 20,905"
Município,Tomar,2019," 20,919"
Município,Tomar,2020," 20,936"
Município,Torres Novas,2010," 16,574"
Município,Torres Novas,2011," 16,678"
Município,Torres Novas,2012," 16,734"
Município,Torres Novas,2013," 16,771"
Município,Torres Novas,2014," 16,796"
Município,Torres Novas,2015," 16,815"
Município,Torres Novas,2016," 16,830"
Município,Torres Novas,2017," 16,846"
Município,Torres Novas,2018," 16,874"
Município,Torres Novas,2019," 16,899"
Município,Torres Novas,2020," 16,919"
Município,Vila de Rei,2010," 2,836"
Município,Vila de Rei,2011," 2,847"
Município,Vila de Rei,2012," 2,857"
Município,Vila de Rei,2013," 2,862"
Município,Vila de Rei,2014," 2,870"
Município,Vila de Rei,2015," 2,872"
Município,Vila de Rei,2016," 2,878"
Município,Vila de Rei,2017," 2,881"
Município,Vila de Rei,2018," 2,882"
Município,Vila de Rei,2019," 2,886"
Município,Vila de Rei,2020," 2,890"
Município,Vila Nova da Barquinha,2010," 3,405"
Município,Vila Nova da Barquinha,2011," 3,429"
Município,Vila Nova da Barquinha,2012," 3,437"
Município,Vila Nova da Barquinha,2013," 3,438"
Município,Vila Nova da Barquinha,2014," 3,440"
Município,Vila Nova da Barquinha,2015," 3,447"
Município,Vila Nova da Barquinha,2016," 3,453"
Município,Vila Nova da Barquinha,2017," 3,464"
Município,Vila Nova da Barquinha,2018," 3,477"
Município,Vila Nova da Barquinha,2019," 3,492"
Município,Vila Nova da Barquinha,2020," 3,509"
NUTS III,Beiras e Serra da Estrela,2010," 147,612"
NUTS III,Beiras e Serra da Estrela,2011," 148,096"
NUTS III,Beiras e Serra da Estrela,2012," 148,361"
NUTS III,Beiras e Serra da Estrela,2013," 148,541"
NUTS III,Beiras e Serra da Estrela,2014," 148,648"
NUTS III,Beiras e Serra da Estrela,2015," 148,732"
NUTS III,Beiras e Serra da Estrela,2016," 148,848"
NUTS III,Beiras e Serra da Estrela,2017," 148,967"
NUTS III,Beiras e Serra da Estrela,2018," 149,071"
NUTS III,Beiras e Serra da Estrela,2019," 149,185"
NUTS III,Beiras e Serra da Estrela,2020," 149,290"
Município,Almeida,2010," 6,390"
Município,Almeida,2011," 6,420"
Município,Almeida,2012," 6,428"
Município,Almeida,2013," 6,432"
Município,Almeida,2014," 6,433"
Município,Almeida,2015," 6,440"
Município,Almeida,2016," 6,441"
Município,Almeida,2017," 6,443"
Município,Almeida,2018," 6,445"
Município,Almeida,2019," 6,448"
Município,Almeida,2020," 6,450"
Município,Belmonte,2010," 4,206"
Município,Belmonte,2011," 4,219"
Município,Belmonte,2012," 4,231"
Município,Belmonte,2013," 4,240"
Município,Belmonte,2014," 4,242"
Município,Belmonte,2015," 4,246"
Município,Belmonte,2016," 4,247"
Município,Belmonte,2017," 4,251"
Município,Belmonte,2018," 4,252"
Município,Belmonte,2019," 4,254"
Município,Belmonte,2020," 4,258"
Município,Celorico da Beira,2010," 5,867"
Município,Celorico da Beira,2011," 5,876"
Município,Celorico da Beira,2012," 5,885"
Município,Celorico da Beira,2013," 5,891"
Município,Celorico da Beira,2014," 5,895"
Município,Celorico da Beira,2015," 5,896"
Município,Celorico da Beira,2016," 5,897"
Município,Celorico da Beira,2017," 5,898"
Município,Celorico da Beira,2018," 5,901"
Município,Celorico da Beira,2019," 5,904"
Município,Celorico da Beira,2020," 5,907"
Município,Covilhã,2010," 22,045"
Município,Covilhã,2011," 22,123"
Município,Covilhã,2012," 22,165"
Município,Covilhã,2013," 22,192"
Município,Covilhã,2014," 22,206"
Município,Covilhã,2015," 22,222"
Município,Covilhã,2016," 22,236"
Município,Covilhã,2017," 22,250"
Município,Covilhã,2018," 22,273"
Município,Covilhã,2019," 22,287"
Município,Covilhã,2020," 22,308"
Município,Figueira de Castelo Rodrigo,2010," 5,122"
Município,Figueira de Castelo Rodrigo,2011," 5,152"
Município,Figueira de Castelo Rodrigo,2012," 5,163"
Município,Figueira de Castelo Rodrigo,2013," 5,170"
Município,Figueira de Castelo Rodrigo,2014," 5,176"
Município,Figueira de Castelo Rodrigo,2015," 5,177"
Município,Figueira de Castelo Rodrigo,2016," 5,181"
Município,Figueira de Castelo Rodrigo,2017," 5,185"
Município,Figueira de Castelo Rodrigo,2018," 5,187"
Município,Figueira de Castelo Rodrigo,2019," 5,195"
Município,Figueira de Castelo Rodrigo,2020," 5,199"
Município,Fornos de Algodres,2010," 3,782"
Município,Fornos de Algodres,2011," 3,792"
Município,Fornos de Algodres,2012," 3,801"
Município,Fornos de Algodres,2013," 3,816"
Município,Fornos de Algodres,2014," 3,817"
Município,Fornos de Algodres,2015," 3,819"
Município,Fornos de Algodres,2016," 3,823"
Município,Fornos de Algodres,2017," 3,827"
Município,Fornos de Algodres,2018," 3,830"
Município,Fornos de Algodres,2019," 3,833"
Município,Fornos de Algodres,2020," 3,842"
Município,Fundão,2010," 18,144"
Município,Fundão,2011," 18,201"
Município,Fundão,2012," 18,243"
Município,Fundão,2013," 18,273"
Município,Fundão,2014," 18,288"
Município,Fundão,2015," 18,302"
Município,Fundão,2016," 18,324"
Município,Fundão,2017," 18,345"
Município,Fundão,2018," 18,365"
Município,Fundão,2019," 18,392"
Município,Fundão,2020," 18,416"
Município,Gouveia,2010," 10,181"
Município,Gouveia,2011," 10,227"
Município,Gouveia,2012," 10,248"
Município,Gouveia,2013," 10,254"
Município,Gouveia,2014," 10,265"
Município,Gouveia,2015," 10,270"
Município,Gouveia,2016," 10,292"
Município,Gouveia,2017," 10,315"
Município,Gouveia,2018," 10,338"
Município,Gouveia,2019," 10,355"
Município,Gouveia,2020," 10,371"
Município,Guarda,2010," 19,379"
Município,Guarda,2011," 19,406"
Município,Guarda,2012," 19,429"
Município,Guarda,2013," 19,442"
Município,Guarda,2014," 19,448"
Município,Guarda,2015," 19,455"
Município,Guarda,2016," 19,461"
Município,Guarda,2017," 19,464"
Município,Guarda,2018," 19,465"
Município,Guarda,2019," 19,467"
Município,Guarda,2020," 19,467"
Município,Manteigas,2010," 2,231"
Município,Manteigas,2011," 2,236"
Município,Manteigas,2012," 2,238"
Município,Manteigas,2013," 2,239"
Município,Manteigas,2014," 2,241"
Município,Manteigas,2015," 2,243"
Município,Manteigas,2016," 2,243"
Município,Manteigas,2017," 2,243"
Município,Manteigas,2018," 2,243"
Município,Manteigas,2019," 2,244"
Município,Manteigas,2020," 2,249"
Município,Mêda,2010," 4,715"
Município,Mêda,2011," 4,736"
Município,Mêda,2012," 4,746"
Município,Mêda,2013," 4,754"
Município,Mêda,2014," 4,760"
Município,Mêda,2015," 4,763"
Município,Mêda,2016," 4,766"
Município,Mêda,2017," 4,768"
Município,Mêda,2018," 4,772"
Município,Mêda,2019," 4,771"
Município,Mêda,2020," 4,771"
Município,Pinhel,2010," 7,660"
Município,Pinhel,2011," 7,691"
Município,Pinhel,2012," 7,709"
Município,Pinhel,2013," 7,720"
Município,Pinhel,2014," 7,732"
Município,Pinhel,2015," 7,739"
Município,Pinhel,2016," 7,751"
Município,Pinhel,2017," 7,763"
Município,Pinhel,2018," 7,767"
Município,Pinhel,2019," 7,771"
Município,Pinhel,2020," 7,774"
Município,Sabugal,2010," 15,087"
Município,Sabugal,2011," 15,110"
Município,Sabugal,2012," 15,122"
Município,Sabugal,2013," 15,133"
Município,Sabugal,2014," 15,140"
Município,Sabugal,2015," 15,146"
Município,Sabugal,2016," 15,151"
Município,Sabugal,2017," 15,156"
Município,Sabugal,2018," 15,163"
Município,Sabugal,2019," 15,172"
Município,Sabugal,2020," 15,175"
Município,Seia,2010," 14,941"
Município,Seia,2011," 15,003"
Município,Seia,2012," 15,021"
Município,Seia,2013," 15,039"
Município,Seia,2014," 15,055"
Município,Seia,2015," 15,060"
Município,Seia,2016," 15,075"
Município,Seia,2017," 15,085"
Município,Seia,2018," 15,091"
Município,Seia,2019," 15,103"
Município,Seia,2020," 15,108"
Município,Trancoso,2010," 7,862"
Município,Trancoso,2011," 7,904"
Município,Trancoso,2012," 7,932"
Município,Trancoso,2013," 7,946"
Município,Trancoso,2014," 7,950"
Município,Trancoso,2015," 7,954"
Município,Trancoso,2016," 7,960"
Município,Trancoso,2017," 7,974"
Município,Trancoso,2018," 7,979"
Município,Trancoso,2019," 7,989"
Município,Trancoso,2020," 7,995"
NUTS II,Área Metropolitana de Lisboa,2010," 448,329"
NUTS II,Área Metropolitana de Lisboa,2011," 450,406"
NUTS II,Área Metropolitana de Lisboa,2012," 451,867"
NUTS II,Área Metropolitana de Lisboa,2013," 452,776"
NUTS II,Área Metropolitana de Lisboa,2014," 453,340"
NUTS II,Área Metropolitana de Lisboa,2015," 453,841"
NUTS II,Área Metropolitana de Lisboa,2016," 454,387"
NUTS II,Área Metropolitana de Lisboa,2017," 455,082"
NUTS II,Área Metropolitana de Lisboa,2018," 456,062"
NUTS II,Área Metropolitana de Lisboa,2019," 457,390"
NUTS II,Área Metropolitana de Lisboa,2020," 459,258"
NUTS III,Área Metropolitana de Lisboa,2010," 448,329"
NUTS III,Área Metropolitana de Lisboa,2011," 450,406"
NUTS III,Área Metropolitana de Lisboa,2012," 451,867"
NUTS III,Área Metropolitana de Lisboa,2013," 452,776"
NUTS III,Área Metropolitana de Lisboa,2014," 453,340"
NUTS III,Área Metropolitana de Lisboa,2015," 453,841"
NUTS III,Área Metropolitana de Lisboa,2016," 454,387"
NUTS III,Área Metropolitana de Lisboa,2017," 455,082"
NUTS III,Área Metropolitana de Lisboa,2018," 456,062"
NUTS III,Área Metropolitana de Lisboa,2019," 457,390"
NUTS III,Área Metropolitana de Lisboa,2020," 459,258"
Município,Alcochete,2010," 4,567"
Município,Alcochete,2011," 4,583"
Município,Alcochete,2012," 4,596"
Município,Alcochete,2013," 4,607"
Município,Alcochete,2014," 4,613"
Município,Alcochete,2015," 4,625"
Município,Alcochete,2016," 4,631"
Município,Alcochete,2017," 4,639"
Município,Alcochete,2018," 4,653"
Município,Alcochete,2019," 4,668"
Município,Alcochete,2020," 4,687"
Município,Almada,2010," 34,139"
Município,Almada,2011," 34,255"
Município,Almada,2012," 34,326"
Município,Almada,2013," 34,401"
Município,Almada,2014," 34,454"
Município,Almada,2015," 34,502"
Município,Almada,2016," 34,572"
Município,Almada,2017," 34,628"
Município,Almada,2018," 34,731"
Município,Almada,2019," 34,875"
Município,Almada,2020," 35,106"
Município,Amadora,2010," 13,682"
Município,Amadora,2011," 13,703"
Município,Amadora,2012," 13,708"
Município,Amadora,2013," 13,713"
Município,Amadora,2014," 13,717"
Município,Amadora,2015," 13,720"
Município,Amadora,2016," 13,721"
Município,Amadora,2017," 13,722"
Município,Amadora,2018," 13,724"
Município,Amadora,2019," 13,731"
Município,Amadora,2020," 13,738"
Município,Barreiro,2010," 10,998"
Município,Barreiro,2011," 11,031"
Município,Barreiro,2012," 11,069"
Município,Barreiro,2013," 11,082"
Município,Barreiro,2014," 11,088"
Município,Barreiro,2015," 11,097"
Município,Barreiro,2016," 11,109"
Município,Barreiro,2017," 11,122"
Município,Barreiro,2018," 11,138"
Município,Barreiro,2019," 11,153"
Município,Barreiro,2020," 11,182"
Município,Cascais,2010," 43,567"
Município,Cascais,2011," 43,771"
Município,Cascais,2012," 43,949"
Município,Cascais,2013," 44,026"
Município,Cascais,2014," 44,074"
Município,Cascais,2015," 44,121"
Município,Cascais,2016," 44,145"
Município,Cascais,2017," 44,177"
Município,Cascais,2018," 44,213"
Município,Cascais,2019," 44,255"
Município,Cascais,2020," 44,367"
Município,Lisboa,2010," 52,497"
Município,Lisboa,2011," 52,500"
Município,Lisboa,2012," 52,500"
Município,Lisboa,2013,"52,511"
Município,Lisboa,2014," 52,520"
Município,Lisboa,2015," 52,533"
Município,Lisboa,2016," 52,541"
Município,Lisboa,2017," 52,551"
Município,Lisboa,2018," 52,562"
Município,Lisboa,2019," 52,575"
Município,Lisboa,2020," 52,585"
Município,Loures,2010," 31,038"
Município,Loures,2011," 31,219"
Município,Loures,2012," 31,327"
Município,Loures,2013,"31,397"
Município,Loures,2014," 31,464"
Município,Loures,2015," 31,537"
Município,Loures,2016," 31,590"
Município,Loures,2017," 31,632"
Município,Loures,2018," 31,678"
Município,Loures,2019," 31,768"
Município,Loures,2020," 31,864"
Município,Mafra,2010," 27,984"
Município,Mafra,2011," 28,118"
Município,Mafra,2012," 28,238"
Município,Mafra,2013," 28,308"
Município,Mafra,2014," 28,358"
Município,Mafra,2015," 28,418"
Município,Mafra,2016," 28,465"
Município,Mafra,2017," 28,541"
Município,Mafra,2018," 28,636"
Município,Mafra,2019," 28,775"
Município,Mafra,2020," 28,949"
Município,Moita,2010," 12,386"
Município,Moita,2011," 12,435"
Município,Moita,2012," 12,457"
Município,Moita,2013," 12,464"
Município,Moita,2014," 12,470"
Município,Moita,2015," 12,478"
Município,Moita,2016," 12,487"
Município,Moita,2017," 12,494"
Município,Moita,2018," 12,502"
Município,Moita,2019," 12,517"
Município,Moita,2020," 12,549"
Município,Montijo,2010," 12,978"
Município,Montijo,2011," 13,032"
Município,Montijo,2012," 13,058"
Município,Montijo,2013," 13,073"
Município,Montijo,2014," 13,087"
Município,Montijo,2015," 13,099"
Município,Montijo,2016," 13,113"
Município,Montijo,2017," 13,128"
Município,Montijo,2018," 13,149"
Município,Montijo,2019," 13,177"
Município,Montijo,2020," 13,238"
Município,Odivelas,2010," 16,285"
Município,Odivelas,2011," 16,543"
Município,Odivelas,2012," 16,881"
Município,Odivelas,2013," 17,143"
Município,Odivelas,2014," 17,218"
Município,Odivelas,2015," 17,234"
Município,Odivelas,2016," 17,272"
Município,Odivelas,2017," 17,313"
Município,Odivelas,2018," 17,372"
Município,Odivelas,2019," 17,500"
Município,Odivelas,2020," 17,675"
Município,Oeiras,2010," 18,237"
Município,Oeiras,2011," 18,287"
Município,Oeiras,2012," 18,349"
Município,Oeiras,2013," 18,378"
Município,Oeiras,2014," 18,403"
Município,Oeiras,2015," 18,426"
Município,Oeiras,2016," 18,457"
Município,Oeiras,2017," 18,476"
Município,Oeiras,2018," 18,496"
Município,Oeiras,2019," 18,523"
Município,Oeiras,2020," 18,547"
Município,Palmela,2010," 21,598"
Município,Palmela,2011," 21,688"
Município,Palmela,2012," 21,769"
Município,Palmela,2013," 21,824"
Município,Palmela,2014," 21,855"
Município,Palmela,2015," 21,873"
Município,Palmela,2016," 21,897"
Município,Palmela,2017," 21,938"
Município,Palmela,2018," 21,985"
Município,Palmela,2019," 22,050"
Município,Palmela,2020," 22,112"
Município,Seixal,2010," 30,031"
Município,Seixal,2011," 30,255"
Município,Seixal,2012," 30,354"
Município,Seixal,2013," 30,411"
Município,Seixal,2014," 30,458"
Município,Seixal,2015," 30,526"
Município,Seixal,2016," 30,602"
Município,Seixal,2017," 30,721"
Município,Seixal,2018," 30,877"
Município,Seixal,2019," 31,063"
Município,Seixal,2020," 31,418"
Município,Sesimbra,2010," 20,388"
Município,Sesimbra,2011," 20,532"
Município,Sesimbra,2012," 20,592"
Município,Sesimbra,2013," 20,618"
Município,Sesimbra,2014," 20,641"
Município,Sesimbra,2015," 20,649"
Município,Sesimbra,2016," 20,664"
Município,Sesimbra,2017," 20,688"
Município,Sesimbra,2018," 20,732"
Município,Sesimbra,2019," 20,797"
Município,Sesimbra,2020," 20,876"
Município,Setúbal,2010," 24,204"
Município,Setúbal,2011," 24,362"
Município,Setúbal,2012," 24,439"
Município,Setúbal,2013," 24,470"
Município,Setúbal,2014," 24,492"
Município,Setúbal,2015," 24,520"
Município,Setúbal,2016," 24,567"
Município,Setúbal,2017," 24,661"
Município,Setúbal,2018," 24,781"
Município,Setúbal,2019," 24,959"
Município,Setúbal,2020," 25,140"
Município,Sintra,2010," 56,783"
Município,Sintra,2011," 57,078"
Município,Sintra,2012," 57,207"
Município,Sintra,2013," 57,286"
Município,Sintra,2014," 57,349"
Município,Sintra,2015," 57,391"
Município,Sintra,2016," 57,448"
Município,Sintra,2017," 57,535"
Município,Sintra,2018," 57,702"
Município,Sintra,2019," 57,859"
Município,Sintra,2020," 58,058"
Município,Vila Franca de Xira,2010," 16,967"
Município,Vila Franca de Xira,2011," 17,014"
Município,Vila Franca de Xira,2012," 17,048"
Município,Vila Franca de Xira,2013," 17,064"
Município,Vila Franca de Xira,2014," 17,079"
Município,Vila Franca de Xira,2015," 17,092"
Município,Vila Franca de Xira,2016," 17,106"
Município,Vila Franca de Xira,2017," 17,116"
Município,Vila Franca de Xira,2018," 17,131"
Município,Vila Franca de Xira,2019," 17,145"
Município,Vila Franca de Xira,2020," 17,167"
NUTS II,Alentejo,2010," 383,149"
NUTS II,Alentejo,2011," 384,777"
NUTS II,Alentejo,2012," 385,744"
NUTS II,Alentejo,2013," 386,309"
NUTS II,Alentejo,2014," 386,727"
NUTS II,Alentejo,2015," 387,086"
NUTS II,Alentejo,2016," 387,441"
NUTS II,Alentejo,2017," 387,842"
NUTS II,Alentejo,2018," 388,323"
NUTS II,Alentejo,2019," 388,862"
NUTS II,Alentejo,2020," 389,468"
NUTS III,Alentejo Litoral,2010," 53,362"
NUTS III,Alentejo Litoral,2011," 53,629"
NUTS III,Alentejo Litoral,2012," 53,816"
NUTS III,Alentejo Litoral,2013," 53,939"
NUTS III,Alentejo Litoral,2014," 54,052"
NUTS III,Alentejo Litoral,2015," 54,125"
NUTS III,Alentejo Litoral,2016," 54,202"
NUTS III,Alentejo Litoral,2017," 54,279"
NUTS III,Alentejo Litoral,2018," 54,371"
NUTS III,Alentejo Litoral,2019," 54,484"
NUTS III,Alentejo Litoral,2020," 54,628"
Município,Alcácer do Sal,2010," 7,518"
Município,Alcácer do Sal,2011," 7,552"
Município,Alcácer do Sal,2012," 7,568"
Município,Alcácer do Sal,2013," 7,580"
Município,Alcácer do Sal,2014," 7,588"
Município,Alcácer do Sal,2015," 7,601"
Município,Alcácer do Sal,2016," 7,613"
Município,Alcácer do Sal,2017," 7,621"
Município,Alcácer do Sal,2018," 7,639"
Município,Alcácer do Sal,2019," 7,652"
Município,Alcácer do Sal,2020," 7,668"
Município,Grândola,2010," 9,303"
Município,Grândola,2011," 9,378"
Município,Grândola,2012," 9,432"
Município,Grândola,2013," 9,463"
Município,Grândola,2014," 9,522"
Município,Grândola,2015," 9,549"
Município,Grândola,2016," 9,578"
Município,Grândola,2017," 9,603"
Município,Grândola,2018," 9,632"
Município,Grândola,2019," 9,669"
Município,Grândola,2020," 9,708"
Município,Odemira,2010," 18,412"
Município,Odemira,2011," 18,489"
Município,Odemira,2012," 18,527"
Município,Odemira,2013," 18,554"
Município,Odemira,2014," 18,564"
Município,Odemira,2015," 18,574"
Município,Odemira,2016," 18,583"
Município,Odemira,2017," 18,595"
Município,Odemira,2018," 18,600"
Município,Odemira,2019," 18,618"
Município,Odemira,2020," 18,636"
Município,Santiago do Cacém,2010," 13,349"
Município,Santiago do Cacém,2011," 13,405"
Município,Santiago do Cacém,2012," 13,461"
Município,Santiago do Cacém,2013," 13,483"
Município,Santiago do Cacém,2014," 13,496"
Município,Santiago do Cacém,2015," 13,509"
Município,Santiago do Cacém,2016," 13,524"
Município,Santiago do Cacém,2017," 13,533"
Município,Santiago do Cacém,2018," 13,554"
Município,Santiago do Cacém,2019," 13,574"
Município,Santiago do Cacém,2020," 13,601"
Município,Sines,2010," 4,780"
Município,Sines,2011," 4,805"
Município,Sines,2012," 4,828"
Município,Sines,2013," 4,859"
Município,Sines,2014," 4,882"
Município,Sines,2015," 4,892"
Município,Sines,2016," 4,904"
Município,Sines,2017," 4,927"
Município,Sines,2018," 4,946"
Município,Sines,2019," 4,971"
Município,Sines,2020," 5,015"
NUTS III,Baixo Alentejo,2010," 74,725"
NUTS III,Baixo Alentejo,2011," 75,009"
NUTS III,Baixo Alentejo,2012," 75,157"
NUTS III,Baixo Alentejo,2013," 75,220"
NUTS III,Baixo Alentejo,2014," 75,276"
NUTS III,Baixo Alentejo,2015," 75,329"
NUTS III,Baixo Alentejo,2016," 75,383"
NUTS III,Baixo Alentejo,2017," 75,464"
NUTS III,Baixo Alentejo,2018," 75,535"
NUTS III,Baixo Alentejo,2019," 75,630"
NUTS III,Baixo Alentejo,2020," 75,723"
Município,Aljustrel,2010," 5,519"
Município,Aljustrel,2011," 5,537"
Município,Aljustrel,2012," 5,550"
Município,Aljustrel,2013," 5,555"
Município,Aljustrel,2014," 5,560"
Município,Aljustrel,2015," 5,567"
Município,Aljustrel,2016," 5,572"
Município,Aljustrel,2017," 5,579"
Município,Aljustrel,2018," 5,582"
Município,Aljustrel,2019," 5,591"
Município,Aljustrel,2020," 5,598"
Município,Almodôvar,2010," 4,993"
Município,Almodôvar,2011," 5,040"
Município,Almodôvar,2012," 5,060"
Município,Almodôvar,2013," 5,067"
Município,Almodôvar,2014," 5,075"
Município,Almodôvar,2015," 5,083"
Município,Almodôvar,2016," 5,086"
Município,Almodôvar,2017," 5,090"
Município,Almodôvar,2018," 5,099"
Município,Almodôvar,2019," 5,110"
Município,Almodôvar,2020," 5,123"
Município,Alvito,2010," 1,628"
Município,Alvito,2011," 1,632"
Município,Alvito,2012," 1,638"
Município,Alvito,2013," 1,637"
Município,Alvito,2014," 1,637"
Município,Alvito,2015," 1,641"
Município,Alvito,2016," 1,643"
Município,Alvito,2017," 1,647"
Município,Alvito,2018," 1,648"
Município,Alvito,2019," 1,648"
Município,Alvito,2020," 1,648"
Município,Barrancos,2010," 1,195"
Município,Barrancos,2011," 1,227"
Município,Barrancos,2012," 1,227"
Município,Barrancos,2013," 1,228"
Município,Barrancos,2014," 1,235"
Município,Barrancos,2015," 1,235"
Município,Barrancos,2016," 1,235"
Município,Barrancos,2017," 1,235"
Município,Barrancos,2018," 1,235"
Município,Barrancos,2019," 1,237"
Município,Barrancos,2020," 1,238"
Município,Beja,2010," 13,508"
Município,Beja,2011," 13,550"
Município,Beja,2012," 13,576"
Município,Beja,2013," 13,589"
Município,Beja,2014," 13,600"
Município,Beja,2015," 13,609"
Município,Beja,2016," 13,624"
Município,Beja,2017," 13,635"
